code,start_date,end_date
sh.603882,2024-04-12,2024-05-29
sz.301013,2023-09-13,2023-11-02
sz.300786,2022-04-20,2022-06-07
sz.003027,2022-11-30,2023-01-12
sz.300671,2022-04-08,2022-05-25
sz.300735,2024-11-11,2024-12-23
sh.688559,2024-04-01,2024-05-20
sz.002026,2022-03-30,2022-05-18
sh.688004,2024-03-28,2024-05-16
sz.002292,2024-01-08,2024-02-27
sh.603810,2024-01-24,2024-03-14
sz.300773,2022-04-01,2022-05-20
sh.600548,2024-08-15,2024-09-30
sz.300546,2024-03-29,2024-05-17
sz.002918,2021-09-09,2021-11-01
sh.605300,2022-01-14,2022-03-04
sz.002760,2024-01-24,2024-03-14
sh.688697,2023-04-10,2023-05-25
sz.002174,2021-01-22,2021-03-12
sh.688529,2022-08-15,2022-09-27
sz.300962,2021-04-19,2021-06-03
sz.300284,2024-06-21,2024-08-02
sz.300331,2021-12-28,2022-02-16
sh.688095,2023-03-24,2023-05-11
sz.002111,2021-10-14,2021-11-25
sz.300084,2022-04-12,2022-05-27
sz.300162,2024-01-23,2024-03-13
sz.300828,2024-01-18,2024-03-08
sh.600084,2021-07-01,2021-08-12
sh.688025,2022-09-22,2022-11-10
sh.688228,2022-04-14,2022-05-31
sz.002284,2024-01-19,2024-03-11
sh.603990,2021-03-23,2021-05-10
sz.301515,2024-01-19,2024-03-11
sz.002996,2021-09-22,2021-11-10
sh.603165,2024-01-23,2024-03-13
sz.300889,2022-09-15,2022-11-03
sz.002620,2024-05-22,2024-07-04
sz.301272,2023-08-14,2023-09-25
sz.002078,2021-02-24,2021-04-08
sz.002584,2022-01-20,2022-03-10
sh.605177,2024-01-22,2024-03-12
sz.301361,2024-01-09,2024-02-28
sz.300887,2021-01-25,2021-03-15
sh.688303,2024-06-14,2024-07-26
sh.600939,2022-02-16,2022-03-30
sz.002024,2022-04-19,2022-06-07
sh.600966,2021-09-24,2021-11-12
sz.002009,2022-04-08,2022-05-25
sh.603616,2022-02-22,2022-04-07
sz.300840,2024-10-08,2024-11-19
sz.002777,2022-04-12,2022-05-27
sz.300460,2023-04-12,2023-06-05
sh.688668,2023-04-19,2023-06-05
sz.003026,2024-03-29,2024-05-17
sz.300786,2024-06-24,2024-08-05
sz.300432,2022-03-24,2022-05-12
sz.002229,2024-04-02,2024-05-21
sz.300571,2024-01-19,2024-03-11
sz.002871,2021-01-06,2021-02-24
sz.300364,2024-04-01,2024-05-20
sz.301235,2022-11-29,2023-01-11
sz.300947,2024-01-23,2024-03-13
sz.002232,2021-12-16,2022-01-28
sh.600807,2022-04-18,2022-06-02
sz.002538,2021-09-24,2021-11-12
sz.002390,2022-01-17,2022-03-07
sz.002424,2021-03-18,2021-04-30
sz.300951,2024-01-25,2024-03-15
sz.300533,2023-06-20,2023-08-03
sz.301159,2022-01-14,2022-03-04
sz.002864,2022-04-12,2022-05-27
sz.002959,2021-04-23,2021-06-09
sz.000752,2022-04-08,2022-05-25
sz.000928,2022-01-07,2022-02-25
sz.300112,2021-08-27,2021-10-19
sz.301129,2024-07-29,2024-09-09
sh.600829,2022-01-13,2022-03-03
sz.300846,2022-01-13,2022-03-03
sz.300903,2024-01-22,2024-03-12
sz.002702,2022-04-20,2022-06-07
sh.600530,2024-11-11,2024-12-23
sh.601001,2021-01-20,2021-03-10
sh.600590,2024-05-24,2024-07-08
sh.600203,2024-01-29,2024-03-19
sh.601231,2023-04-25,2023-06-09
sh.688065,2022-03-01,2022-04-14
sh.600392,2021-09-23,2021-11-11
sz.000037,2024-04-10,2024-05-27
sz.300578,2024-04-01,2024-05-20
sh.600587,2022-04-11,2022-05-26
sz.301049,2022-04-14,2022-05-31
sh.600706,2022-04-12,2022-05-27
sz.301045,2024-01-22,2024-03-12
sz.301080,2024-01-09,2024-02-28
sz.000058,2024-01-25,2024-03-15
sz.000430,2022-02-14,2022-03-28
sz.002666,2022-08-17,2022-09-29
sz.000610,2024-04-11,2024-05-28
sh.688022,2024-01-22,2024-03-12
sz.002103,2024-03-28,2024-05-16
sh.688593,2024-04-01,2024-05-20
sz.301080,2022-10-14,2022-11-25
sh.605069,2024-04-03,2024-05-22
sz.300528,2024-08-09,2024-09-24
sz.301345,2024-01-17,2024-03-07
sz.300255,2024-03-28,2024-05-16
sz.000902,2021-03-18,2021-04-30
sz.301210,2024-01-15,2024-03-05
sh.600506,2024-04-01,2024-05-20
sz.300716,2023-04-11,2023-05-26
sh.603236,2021-07-15,2021-08-26
sz.002395,2024-01-08,2024-02-27
sh.688066,2023-12-11,2024-01-23
sz.300403,2024-01-09,2024-02-28
sz.301157,2024-01-24,2024-03-14
sh.603719,2022-06-30,2022-08-11
sh.600229,2023-12-19,2024-01-31
sz.300986,2024-01-24,2024-03-14
sh.600505,2022-09-08,2022-10-28
sh.605011,2022-03-21,2022-05-09
sz.300046,2022-04-15,2022-06-01
sh.688626,2024-04-03,2024-05-22
sz.300187,2022-07-22,2022-09-02
sz.002689,2022-04-12,2022-05-27
sz.301568,2024-01-08,2024-02-27
sz.300132,2021-09-30,2021-11-18
sz.002012,2024-04-08,2024-05-23
sh.688195,2024-01-16,2024-03-06
sz.301009,2021-09-14,2021-11-04
sh.688737,2024-01-17,2024-03-07
sh.600936,2022-04-14,2022-05-31
sz.301162,2023-04-24,2023-06-08
sz.002331,2024-04-02,2024-05-21
sz.300229,2022-09-14,2022-11-02
sh.603866,2023-08-11,2023-09-22
sh.603331,2022-04-19,2022-06-06
sh.603970,2021-01-21,2021-03-11
sh.603638,2022-03-02,2022-04-15
sz.002825,2022-10-18,2022-11-29
sz.300536,2022-01-12,2022-03-02
sz.002055,2024-03-26,2024-05-14
sh.600538,2022-01-13,2022-03-03
sh.600706,2024-01-19,2024-03-11
sz.300321,2024-01-26,2024-03-18
sz.301118,2022-03-24,2022-05-12
sz.002846,2024-03-29,2024-05-17
sh.600716,2022-05-31,2022-07-13
sz.301235,2022-11-28,2023-01-10
sh.601678,2022-01-13,2022-03-03
sz.002706,2024-01-19,2024-03-11
sz.002508,2022-03-01,2022-04-14
sz.002385,2022-04-20,2022-06-07
sz.002676,2024-06-07,2024-07-22
sz.300925,2024-11-15,2024-12-27
sh.603319,2024-01-22,2024-03-12
sh.603317,2021-07-16,2021-08-27
sh.688600,2024-01-23,2024-03-13
sh.688130,2024-11-07,2024-12-19
sz.002602,2024-01-22,2024-03-12
sh.688355,2022-04-20,2022-06-07
sz.300939,2022-01-14,2022-03-04
sz.002333,2024-01-22,2024-03-12
sh.600722,2024-01-10,2024-02-29
sz.002829,2022-03-29,2022-05-17
sz.000615,2023-04-21,2023-06-08
sz.002617,2022-04-18,2022-06-02
sz.300261,2024-04-01,2024-05-20
sh.605218,2024-09-09,2024-10-30
sh.603799,2021-08-31,2021-10-21
sz.000570,2021-01-12,2021-03-02
sh.688021,2021-04-12,2021-05-27
sh.603023,2024-04-08,2024-05-24
sz.300769,2021-02-02,2021-03-23
sz.301298,2024-01-22,2024-03-12
sh.605398,2024-01-22,2024-03-12
sh.603917,2022-10-17,2022-11-28
sz.301199,2022-04-11,2022-05-26
sz.002553,2024-03-22,2024-05-10
sh.603398,2024-08-06,2024-09-19
sz.301270,2022-09-14,2022-11-02
sh.600844,2021-06-01,2021-07-14
sz.002008,2021-04-20,2021-06-04
sh.688358,2024-04-02,2024-05-21
sz.000301,2022-02-24,2022-04-11
sz.300160,2024-01-24,2024-03-14
sz.300428,2022-03-02,2022-04-15
sz.002671,2022-04-08,2022-05-25
sh.605166,2024-07-15,2024-08-26
sz.300157,2024-01-26,2024-03-18
sh.600738,2023-04-17,2023-06-01
sz.301129,2022-04-14,2022-05-31
sh.688083,2024-06-26,2024-08-07
sh.603665,2021-01-25,2021-03-15
sh.601162,2024-05-27,2024-07-09
sz.002242,2021-08-18,2021-10-08
sh.605016,2022-01-14,2022-03-04
sh.600537,2021-01-28,2021-03-18
sh.688733,2022-10-19,2022-11-30
sh.688601,2022-06-30,2022-08-11
sz.000777,2021-01-28,2021-03-18
sh.603667,2022-04-14,2022-05-31
sz.000776,2022-03-01,2022-04-14
sz.300486,2024-01-10,2024-02-29
sz.301192,2024-01-18,2024-03-08
sh.600844,2024-04-10,2024-05-27
sh.600593,2021-07-28,2021-09-08
sh.600318,2021-01-22,2021-03-12
sz.002335,2022-03-28,2022-05-16
sz.000928,2021-07-21,2021-09-01
sz.300875,2023-08-28,2023-10-17
sz.300648,2024-01-15,2024-03-05
sh.600136,2023-10-16,2023-11-27
sz.300460,2024-01-25,2024-03-15
sh.600257,2021-01-21,2021-03-11
sz.300324,2024-01-22,2024-03-12
sh.600458,2022-03-02,2022-04-15
sz.300939,2024-03-20,2024-05-08
sz.002319,2021-12-08,2022-01-21
sz.002149,2024-01-18,2024-03-08
sz.300474,2022-03-28,2022-05-16
sh.603677,2024-01-18,2024-03-08
sz.002125,2021-09-23,2021-11-11
sz.000510,2024-05-24,2024-07-08
sz.002772,2021-10-08,2021-11-19
sh.688401,2022-11-15,2022-12-27
sz.002821,2022-04-18,2022-06-02
sh.603136,2023-09-18,2023-11-07
sh.600409,2022-04-14,2022-05-31
sz.300177,2022-04-11,2022-05-26
sh.600992,2023-03-09,2023-04-21
sh.603097,2022-08-19,2022-10-10
sz.300778,2023-06-16,2023-08-01
sh.688678,2022-09-07,2022-10-27
sz.000061,2021-01-07,2021-02-25
sh.688292,2024-01-19,2024-03-11
sh.688179,2021-08-16,2021-09-29
sh.688702,2024-06-20,2024-08-01
sh.688183,2022-04-12,2022-05-27
sh.600308,2021-09-23,2021-11-11
sz.300614,2021-09-30,2021-11-18
sh.603308,2021-02-23,2021-04-07
sz.300380,2023-12-07,2024-01-19
sz.002431,2024-04-03,2024-05-22
sz.300394,2023-08-04,2023-09-15
sh.600051,2024-01-18,2024-03-08
sz.002412,2022-03-31,2022-05-19
sz.000612,2024-05-31,2024-07-15
sz.300174,2022-12-09,2023-01-30
sz.300035,2021-11-02,2021-12-14
sz.300886,2024-04-08,2024-05-23
sh.688598,2023-08-08,2023-09-19
sh.603527,2022-08-18,2022-09-30
sz.000021,2023-06-09,2023-07-25
sz.001202,2024-01-29,2024-03-19
sz.300605,2022-03-16,2022-04-29
sh.600452,2021-08-16,2021-09-29
sh.605258,2024-06-18,2024-07-30
sz.002599,2021-08-30,2021-10-20
sz.002636,2021-05-07,2021-06-21
sh.603109,2024-01-17,2024-03-07
sh.603877,2024-04-10,2024-05-27
sz.001316,2022-06-30,2022-08-11
sh.688233,2022-08-18,2022-09-30
sz.000957,2022-09-08,2022-10-28
sh.600276,2021-08-17,2021-09-30
sz.300829,2021-02-24,2021-04-08
sz.300245,2023-04-13,2023-05-30
sh.600596,2021-09-22,2021-11-10
sz.002825,2024-01-30,2024-03-20
sh.603236,2021-07-14,2021-08-25
sh.605020,2022-03-24,2022-05-12
sh.603589,2022-03-01,2022-04-14
sh.600491,2024-01-25,2024-03-15
sh.688011,2024-01-26,2024-03-18
sh.688313,2024-01-24,2024-03-14
sz.000007,2023-04-19,2023-06-06
sz.300846,2022-03-01,2022-04-14
sh.601133,2023-04-13,2023-05-30
sh.688622,2024-05-27,2024-07-09
sz.300831,2022-04-14,2022-05-31
sz.000695,2021-10-21,2021-12-02
sz.001339,2022-09-06,2022-10-26
sz.300936,2021-04-26,2021-06-10
sz.003026,2021-01-15,2021-03-05
sz.000665,2022-02-10,2022-03-24
sz.002968,2024-01-24,2024-03-14
sz.300967,2024-01-30,2024-03-20
sz.301201,2022-03-14,2022-04-27
sh.600234,2024-05-17,2024-07-01
sz.002899,2022-04-13,2022-05-30
sz.002165,2022-04-19,2022-06-06
sh.688699,2023-04-07,2023-05-24
sz.300212,2024-10-18,2024-11-29
sz.301266,2024-05-24,2024-07-08
sh.688668,2022-01-26,2022-03-16
sh.603586,2024-06-26,2024-08-07
sh.603883,2024-06-26,2024-08-07
sh.688661,2023-07-24,2023-09-04
sz.300870,2024-03-29,2024-05-17
sz.002239,2024-01-19,2024-03-11
sz.300076,2021-06-17,2021-07-29
sh.600586,2022-03-01,2022-04-14
sz.301379,2024-01-25,2024-03-15
sh.688207,2024-03-20,2024-05-08
sz.002696,2024-05-23,2024-07-05
sh.688652,2024-01-29,2024-03-19
sz.300996,2024-07-02,2024-08-13
sz.301232,2024-01-19,2024-03-11
sz.300582,2023-04-18,2023-06-02
sh.688515,2023-04-20,2023-06-06
sz.002324,2024-01-18,2024-03-08
sz.300853,2022-08-18,2022-09-30
sh.603068,2022-03-01,2022-04-14
sz.300266,2024-04-01,2024-05-20
sz.002811,2024-06-04,2024-07-17
sz.301215,2022-03-30,2022-05-18
sz.000514,2022-09-19,2022-11-07
sz.300477,2022-08-26,2022-10-17
sz.002313,2022-04-20,2022-06-08
sz.300896,2024-08-15,2024-09-30
sz.301111,2022-01-19,2022-03-09
sz.300748,2021-09-15,2021-11-05
sh.600303,2022-10-14,2022-11-30
sz.002490,2024-03-21,2024-05-10
sh.603657,2021-07-15,2021-08-26
sz.300822,2024-01-15,2024-03-05
sh.600188,2023-05-16,2023-06-29
sz.300882,2023-07-18,2023-08-29
sh.688061,2023-04-13,2023-05-30
sh.688182,2022-08-16,2022-09-28
sz.300700,2022-03-03,2022-04-18
sh.605168,2024-01-22,2024-03-12
sz.000400,2021-12-23,2022-02-11
sh.688292,2022-09-09,2022-10-31
sz.300041,2024-01-17,2024-03-07
sh.605289,2022-04-06,2022-05-23
sz.300688,2021-11-09,2021-12-21
sz.001367,2023-08-11,2023-09-22
sz.002862,2021-07-13,2021-08-24
sz.000936,2023-10-10,2023-11-21
sz.301568,2024-01-11,2024-03-01
sz.300310,2024-01-25,2024-03-15
sz.002837,2023-04-21,2023-06-07
sz.300684,2021-09-09,2021-11-01
sh.600011,2021-12-23,2022-02-11
sz.301065,2024-01-19,2024-03-11
sz.300826,2024-04-01,2024-05-20
sz.002218,2022-04-14,2022-05-31
sh.603223,2022-09-13,2022-11-01
sh.600280,2023-04-20,2023-06-06
sz.002523,2022-02-14,2022-03-28
sz.301329,2024-01-25,2024-03-15
sh.600750,2021-07-02,2021-08-13
sh.601222,2021-09-24,2021-11-12
sh.688162,2022-01-18,2022-03-08
sz.300929,2022-04-08,2022-05-25
sz.300249,2023-04-14,2023-05-31
sh.603283,2021-07-29,2021-09-09
sz.300490,2024-04-12,2024-05-29
sz.300966,2021-09-13,2021-11-03
sz.002398,2022-04-14,2022-05-31
sh.688101,2022-04-13,2022-05-30
sh.601186,2023-05-08,2023-06-19
sz.300010,2022-04-14,2022-05-31
sz.300813,2022-01-06,2022-02-24
sz.300130,2024-11-12,2024-12-24
sh.688651,2023-09-06,2023-10-26
sz.000860,2022-04-20,2022-06-07
sz.300688,2022-06-28,2022-08-09
sz.300039,2022-04-14,2022-05-31
sz.301421,2024-03-29,2024-05-17
sz.301311,2024-01-25,2024-03-15
sz.300504,2024-01-23,2024-03-13
sh.603042,2024-03-28,2024-05-16
sh.603856,2022-10-14,2022-11-25
sz.300805,2023-09-07,2023-10-27
sz.300030,2021-10-15,2021-11-26
sh.688526,2024-01-17,2024-03-07
sh.688680,2021-03-04,2021-04-16
sz.301115,2024-08-28,2024-10-18
sz.000721,2024-01-17,2024-03-07
sh.600198,2024-03-28,2024-05-16
sh.603569,2022-09-23,2022-11-11
sz.002660,2024-01-03,2024-02-22
sz.300830,2021-04-21,2021-06-07
sz.300438,2024-09-02,2024-10-23
sz.002161,2022-08-17,2022-09-29
sh.688718,2024-01-18,2024-03-08
sz.000810,2022-03-29,2022-05-17
sz.001896,2021-12-15,2022-01-27
sz.300706,2024-04-01,2024-05-20
sz.000061,2022-04-13,2022-05-30
sz.002902,2024-03-29,2024-05-17
sz.002630,2022-06-09,2022-07-21
sz.000863,2022-11-16,2022-12-28
sh.600038,2022-01-18,2022-03-08
sz.300712,2021-12-13,2022-01-25
sh.600026,2022-01-13,2022-03-03
sh.600707,2024-07-15,2024-08-26
sz.002659,2023-12-12,2024-01-24
sz.300690,2022-09-07,2022-10-27
sh.603678,2021-03-03,2021-04-15
sh.603439,2022-12-08,2023-01-20
sz.300868,2021-04-23,2021-06-09
sz.300598,2023-04-17,2023-06-01
sz.002856,2024-01-25,2024-03-15
sz.002876,2022-02-21,2022-04-06
sz.002154,2024-06-27,2024-08-08
sh.688082,2022-08-10,2022-09-22
sz.300705,2022-04-11,2022-05-26
sz.300275,2021-09-22,2021-11-10
sh.688622,2022-11-17,2022-12-29
sz.003002,2024-01-19,2024-03-11
sh.600989,2022-03-03,2022-04-18
sz.300937,2021-03-08,2021-04-20
sh.688686,2024-03-27,2024-05-15
sz.300292,2022-04-15,2022-06-01
sz.002099,2021-05-13,2021-06-25
sz.300585,2024-04-09,2024-05-24
sh.688191,2024-01-26,2024-03-18
sh.688221,2021-10-12,2021-11-23
sz.301004,2024-01-22,2024-03-12
sh.600353,2024-01-23,2024-03-13
sz.300157,2024-05-23,2024-07-05
sh.688308,2022-08-11,2022-09-23
sz.300990,2022-04-12,2022-05-27
sh.600396,2022-03-28,2022-05-16
sh.600689,2024-04-09,2024-05-24
sh.605366,2021-09-15,2021-11-05
sz.002574,2021-10-15,2021-11-26
sz.300595,2021-08-25,2021-10-15
sh.603600,2022-01-13,2022-03-03
sz.002171,2022-10-18,2022-11-29
sh.603375,2024-08-14,2024-09-27
sz.301486,2024-01-17,2024-03-07
sh.601127,2021-12-15,2022-01-27
sz.002198,2024-01-22,2024-03-12
sz.300565,2024-01-16,2024-03-06
sz.002124,2022-04-12,2022-05-27
sz.002907,2022-04-06,2022-05-23
sz.002769,2022-09-15,2022-11-03
sz.300839,2024-06-04,2024-07-17
sz.301486,2023-07-14,2023-08-25
sz.300887,2021-06-28,2021-08-09
sz.300815,2024-01-19,2024-03-11
sz.002208,2022-04-08,2022-05-25
sz.003032,2023-04-04,2023-05-22
sz.002179,2024-01-02,2024-02-21
sz.301231,2023-06-07,2023-07-21
sz.000717,2021-09-09,2021-11-01
sz.002682,2024-04-10,2024-05-27
sz.002560,2022-09-19,2022-11-07
sh.688202,2024-05-09,2024-06-21
sz.300081,2024-04-01,2024-05-20
sz.002564,2024-01-23,2024-03-13
sh.600455,2024-04-03,2024-05-22
sh.688022,2024-01-23,2024-03-13
sh.688707,2024-10-08,2024-11-19
sz.000995,2024-01-17,2024-03-07
sz.002919,2023-12-21,2024-02-02
sz.002769,2022-12-09,2023-01-30
sz.001287,2023-10-10,2023-11-21
sz.000926,2024-01-23,2024-03-13
sz.000733,2023-09-25,2023-11-14
sz.002217,2024-01-24,2024-03-14
sh.688110,2024-06-20,2024-08-01
sz.002085,2022-04-14,2022-05-31
sh.600826,2022-04-20,2022-06-07
sz.300772,2021-11-04,2021-12-16
sz.002652,2022-01-13,2022-03-03
sh.603110,2021-02-23,2021-04-07
sz.002742,2023-05-18,2023-07-03
sh.600302,2023-12-11,2024-01-23
sz.300899,2021-10-08,2021-11-19
sh.603657,2022-04-19,2022-06-06
sz.300724,2022-03-31,2022-05-19
sh.688148,2022-03-28,2022-05-16
sz.002892,2021-12-30,2022-02-18
sz.301525,2024-01-18,2024-03-08
sh.688228,2022-03-28,2022-05-16
sz.300111,2024-04-03,2024-05-22
sz.300843,2024-05-24,2024-07-08
sh.600133,2021-10-22,2021-12-03
sh.688619,2024-01-22,2024-03-12
sz.002577,2024-01-25,2024-03-15
sh.688151,2022-04-19,2022-06-06
sh.603477,2023-04-19,2023-06-05
sh.601700,2022-01-14,2022-03-04
sh.603326,2024-01-24,2024-03-14
sh.603260,2024-05-30,2024-07-12
sz.301568,2024-08-16,2024-10-08
sz.001378,2024-05-23,2024-07-05
sz.301099,2022-02-28,2022-04-13
sz.300009,2022-01-17,2022-03-07
sz.002717,2024-05-16,2024-06-28
sh.600114,2023-04-17,2023-06-01
sh.688408,2022-03-31,2022-05-19
sh.600892,2022-09-07,2022-10-27
sh.688230,2022-03-30,2022-05-18
sh.603059,2024-01-23,2024-03-13
sz.300150,2021-01-22,2021-03-12
sz.300209,2021-03-05,2021-04-19
sz.002256,2022-01-05,2022-02-23
sz.002436,2024-01-18,2024-03-08
sz.002976,2022-04-11,2022-05-26
sz.300956,2024-06-17,2024-07-29
sz.301211,2023-03-03,2023-04-17
sz.300819,2024-05-27,2024-07-09
sz.300335,2024-01-23,2024-03-13
sh.601101,2021-10-25,2021-12-06
sh.688190,2022-08-16,2022-09-28
sz.300398,2024-03-12,2024-04-25
sh.603063,2022-03-17,2022-05-05
sz.000561,2024-01-26,2024-03-18
sh.688511,2024-01-18,2024-03-08
sz.300942,2022-12-12,2023-01-31
sh.603021,2024-01-24,2024-03-14
sz.000595,2022-03-03,2022-04-18
sz.002331,2024-01-30,2024-03-20
sh.688373,2023-04-20,2023-06-06
sz.002733,2022-03-01,2022-04-14
sz.300979,2022-03-01,2022-04-14
sz.002155,2022-03-01,2022-04-14
sh.600609,2021-11-24,2022-01-06
sz.300106,2021-01-27,2021-03-17
sh.603700,2022-09-20,2022-11-08
sz.002602,2024-01-17,2024-03-07
sh.688073,2024-01-24,2024-03-14
sh.688176,2024-01-15,2024-03-05
sz.300449,2024-01-19,2024-03-11
sz.300031,2021-09-16,2021-11-08
sz.300857,2024-01-19,2024-03-11
sz.300518,2024-01-22,2024-03-12
sh.688219,2021-08-30,2021-10-20
sz.300267,2022-01-21,2022-03-11
sh.688378,2024-08-12,2024-09-25
sz.002470,2024-01-22,2024-03-12
sz.000007,2021-01-07,2021-02-25
sh.603660,2024-01-18,2024-03-08
sh.605186,2022-01-18,2022-03-08
sz.002054,2024-03-29,2024-05-17
sh.688301,2024-05-15,2024-06-27
sz.002733,2022-04-08,2022-05-25
sz.000796,2022-05-13,2022-06-27
sh.600405,2024-01-26,2024-03-18
sz.002968,2024-01-18,2024-03-08
sz.300725,2024-01-17,2024-03-07
sz.000889,2024-04-02,2024-05-21
sz.300957,2023-10-12,2023-11-23
sz.300582,2022-03-30,2022-05-18
sz.002623,2022-03-24,2022-05-12
sz.002069,2022-04-22,2022-06-10
sz.002452,2022-02-23,2022-04-08
sz.002602,2022-04-07,2022-05-24
sz.002248,2022-04-15,2022-06-01
sz.300785,2022-10-17,2022-11-28
sh.603110,2023-08-16,2023-09-27
sz.300528,2024-01-17,2024-03-07
sh.688033,2024-01-23,2024-03-13
sh.603955,2022-04-12,2022-05-27
sh.688152,2024-01-29,2024-03-19
sh.603324,2024-01-23,2024-03-13
sz.002148,2022-09-08,2022-10-28
sz.300430,2022-04-01,2022-05-20
sz.300590,2022-03-31,2022-05-19
sh.688077,2021-09-16,2021-11-08
sz.002210,2022-12-16,2023-02-06
sz.002955,2022-01-17,2022-03-07
sh.688458,2024-01-16,2024-03-06
sz.002730,2024-01-29,2024-03-19
sz.000868,2024-08-15,2024-09-30
sz.301221,2022-08-09,2022-09-21
sz.002140,2021-08-19,2021-10-11
sh.600966,2021-02-22,2021-04-06
sz.301348,2024-06-18,2024-07-30
sz.300970,2024-01-24,2024-03-14
sz.002313,2024-03-19,2024-05-07
sz.300785,2024-03-21,2024-05-09
sh.603277,2021-10-26,2021-12-07
sh.688066,2023-12-13,2024-01-25
sz.300565,2024-11-14,2024-12-26
sz.000096,2022-03-03,2022-04-18
sz.300506,2024-01-26,2024-03-18
sh.688518,2022-11-07,2022-12-19
sz.300889,2023-04-12,2023-05-29
sz.002458,2023-05-24,2023-07-07
sh.601858,2023-06-20,2023-08-03
sz.300592,2021-09-09,2021-11-01
sh.603863,2021-04-21,2021-06-08
sz.301177,2022-04-11,2022-05-26
sz.300962,2021-09-14,2021-11-04
sh.600845,2021-02-19,2021-04-02
sz.002956,2024-01-18,2024-03-08
sz.300219,2022-01-12,2022-03-02
sz.300850,2021-03-03,2021-04-15
sz.300538,2022-04-08,2022-05-25
sz.002134,2022-07-15,2022-08-26
sz.301228,2022-02-23,2022-04-08
sz.002759,2022-04-14,2022-05-31
sh.603698,2021-01-22,2021-03-12
sh.603897,2022-03-29,2022-05-17
sz.003027,2022-04-12,2022-05-27
sh.688595,2023-04-12,2023-05-29
sh.688217,2022-01-14,2022-03-04
sh.688665,2021-03-03,2021-04-15
sz.000799,2023-09-28,2023-11-17
sz.300987,2021-10-20,2021-12-01
sh.688509,2024-04-03,2024-05-22
sz.000547,2021-01-29,2021-03-19
sz.000759,2023-12-14,2024-01-26
sh.600557,2023-07-04,2023-08-15
sz.000837,2024-01-23,2024-03-13
sz.300254,2024-01-19,2024-03-11
sz.300725,2021-10-21,2021-12-02
sh.688322,2022-09-09,2022-10-31
sz.300137,2024-01-09,2024-02-28
sz.002773,2022-01-17,2022-03-07
sz.301136,2022-01-18,2022-03-08
sz.300022,2021-03-05,2021-04-19
sz.301040,2024-04-09,2024-05-24
sz.002099,2021-05-26,2021-07-08
sz.300313,2024-03-18,2024-05-06
sh.603275,2023-09-26,2023-11-15
sz.002212,2024-01-19,2024-03-11
sz.002211,2021-09-17,2021-11-09
sz.300118,2021-01-19,2021-03-09
sz.300085,2024-01-19,2024-03-11
sz.002177,2022-04-20,2022-06-08
sz.002803,2022-09-20,2022-11-08
sh.688800,2024-01-16,2024-03-06
sz.300654,2023-12-12,2024-01-24
sz.000716,2024-04-09,2024-05-24
sh.600908,2022-10-19,2022-11-30
sh.688059,2024-01-19,2024-03-11
sz.000002,2022-10-20,2022-12-01
sz.300338,2023-12-13,2024-01-25
sz.300876,2024-01-18,2024-03-08
sz.300099,2024-03-29,2024-05-17
sz.300672,2022-04-21,2022-06-08
sz.002456,2023-12-01,2024-01-15
sz.002451,2023-08-17,2023-09-28
sz.000803,2024-01-29,2024-03-19
sh.688143,2023-07-10,2023-08-21
sz.300942,2021-10-14,2021-11-25
sh.688127,2021-09-17,2021-11-09
sh.603863,2021-01-20,2021-03-10
sz.002246,2024-05-23,2024-07-05
sh.600391,2021-01-25,2021-03-15
sz.002151,2024-03-26,2024-05-14
sz.002093,2024-01-19,2024-03-11
sh.603118,2023-04-10,2023-05-25
sh.688068,2021-10-25,2021-12-06
sz.301208,2022-12-02,2023-01-16
sz.301172,2024-01-23,2024-03-13
sh.600720,2022-05-18,2022-06-30
sz.002423,2022-04-21,2022-06-08
sh.600847,2021-01-22,2021-03-12
sz.002199,2024-01-25,2024-03-15
sz.300556,2024-03-13,2024-04-26
sz.002591,2024-01-22,2024-03-12
sh.601900,2023-06-12,2023-07-26
sz.002766,2022-02-23,2022-04-08
sz.002374,2024-05-31,2024-07-15
sh.603032,2024-01-10,2024-02-29
sh.603228,2023-04-20,2023-06-06
sz.301459,2024-01-25,2024-03-15
sz.002637,2022-03-01,2022-04-14
sz.300346,2024-11-11,2024-12-23
sz.002273,2023-04-12,2023-05-29
sh.603881,2022-04-08,2022-05-25
sh.605180,2021-07-14,2021-08-25
sh.688321,2023-04-17,2023-06-01
sh.601001,2022-04-18,2022-06-02
sh.601020,2021-09-14,2021-11-04
sh.600828,2024-04-09,2024-05-24
sz.000504,2022-04-18,2022-06-02
sz.300986,2022-02-23,2022-04-08
sz.001255,2024-01-26,2024-03-18
sz.000547,2022-02-22,2022-04-07
sh.688256,2022-03-10,2022-04-25
sz.002346,2024-01-24,2024-03-14
sh.688610,2023-08-14,2023-09-25
sz.002318,2021-04-23,2021-06-09
sz.301030,2022-03-02,2022-04-15
sz.301026,2022-04-22,2022-06-09
sz.300927,2021-09-15,2021-11-05
sh.600059,2021-01-08,2021-02-26
sz.002742,2023-04-17,2023-06-01
sh.603206,2022-05-12,2022-06-24
sz.000419,2022-02-10,2022-03-24
sz.002606,2022-04-07,2022-05-24
sz.002805,2024-01-25,2024-03-15
sh.600287,2023-12-12,2024-01-24
sh.688567,2023-08-10,2023-09-21
sh.603988,2021-11-23,2022-01-05
sh.688208,2022-03-01,2022-04-14
sz.002316,2024-03-25,2024-05-13
sz.003016,2021-10-14,2021-11-25
